Order_Line,Order_ID,Bar_code_value,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Product_ID,Sales,Quantity,Discount,Profit,Customer_Name,Segment,Age,Country,City,State,Postal_Code,Region,Order_Year,Order_Month,Order_Month_Name
4917,OF-2021-107216,33723274,2023-12-05,2023-12-08,First Class,PV-18985,FUR-FU-10000206,8.73,3,0.0,4.1031,Paul Van Hugh,Home Office,64,United States,San Francisco,California,94122.0,West,2023,12,Dec
4918,OF-2021-107216,26024007,2023-12-05,2023-12-08,First Class,PV-18985,TEC-AC-10001013,29.29,1,0.0,9.6657,Paul Van Hugh,Home Office,64,United States,San Francisco,California,94122.0,West,2023,12,Dec
4919,OF-2021-107216,45369496,2023-12-05,2023-12-08,First Class,PV-18985,OFF-AR-10002255,8.64,3,0.0,2.5056,Paul Van Hugh,Home Office,64,United States,San Francisco,California,94122.0,West,2023,12,Dec
4920,ON-2021-108497,68902614,2023-12-05,2023-12-05,Same Day,MH-17290,FUR-BO-10004218,599.165,5,0.15,35.245,Marc Harrigan,Home Office,39,United States,Los Angeles,California,90036.0,West,2023,12,Dec
4921,OF-2021-128223,38246108,2023-12-05,2023-12-05,Same Day,EB-13705,FUR-TA-10001771,1293.488,7,0.2,80.843,Ed Braxton,Corporate,41,United States,Akron,Ohio,44312.0,East,2023,12,Dec
4922,OF-2021-155747,1974426,2023-12-05,2023-12-12,Standard Class,JS-15685,FUR-TA-10003392,337.176,2,0.4,-118.0116,Jim Sink,Corporate,33,United States,Los Angeles,California,90036.0,West,2023,12,Dec
4923,OF-2021-133872,78430644,2023-12-05,2023-12-08,First Class,VM-21835,OFF-BI-10002082,39.936,4,0.7,-26.624,Vivian Mathis,Consumer,60,United States,Newark,Delaware,19711.0,East,2023,12,Dec
4924,OF-2021-133872,43853911,2023-12-05,2023-12-08,First Class,VM-21835,TEC-AC-10000521,18.464,2,0.2,2.308,Vivian Mathis,Consumer,60,United States,Newark,Delaware,19711.0,East,2023,12,Dec
4925,OF-2021-132304,4060536,2023-12-05,2023-12-09,Standard Class,AR-10825,FUR-TA-10004619,1115.17,7,0.0,334.551,Anthony Rawles,Corporate,39,United States,Vancouver,Washington,98661.0,West,2023,12,Dec
4926,OF-2021-152765,69112364,2023-12-06,2023-12-09,First Class,LS-17245,OFF-PA-10000483,173.488,7,0.2,54.215,Lynn Smith,Consumer,59,United States,Gladstone,Missouri,64118.0,Central,2023,12,Dec
4927,OF-2021-148593,8913196,2023-12-07,2023-12-09,Second Class,BD-11320,OFF-PA-10001776,46.35,5,0.0,21.7845,Bill Donatelli,Consumer,68,United States,San Francisco,California,94110.0,West,2023,12,Dec
4928,OF-2021-140977,27582945,2023-12-07,2023-12-10,Second Class,JL-15175,TEC-MA-10003493,91.475,1,0.5,-1.8295,James Lanier,Home Office,25,United States,Columbia,Tennessee,38401.0,South,2023,12,Dec
4929,OF-2021-137127,81050982,2023-12-07,2023-12-13,Standard Class,JJ-15445,OFF-LA-10001641,9.45,3,0.0,4.536,Jennifer Jackson,Consumer,47,United States,Los Angeles,California,90004.0,West,2023,12,Dec
4930,OF-2021-111682,10457745,2023-12-08,2023-12-09,First Class,TB-21055,OFF-ST-10000604,208.56,6,0.0,52.14,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4931,OF-2021-111682,49084712,2023-12-08,2023-12-09,First Class,TB-21055,OFF-PA-10001569,32.4,5,0.0,15.552,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4932,OF-2021-111682,55158642,2023-12-08,2023-12-09,First Class,TB-21055,FUR-CH-10003968,319.41,5,0.1,7.098,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4933,OF-2021-111682,63425786,2023-12-08,2023-12-09,First Class,TB-21055,OFF-PA-10000587,14.56,2,0.0,6.9888,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4934,OF-2021-111682,62913984,2023-12-08,2023-12-09,First Class,TB-21055,TEC-AC-10002167,30.0,2,0.0,3.3,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4935,OF-2021-111682,44321840,2023-12-08,2023-12-09,First Class,TB-21055,OFF-BI-10001460,48.48,4,0.2,16.362,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4936,OF-2021-111682,57774885,2023-12-08,2023-12-09,First Class,TB-21055,OFF-AR-10001868,1.68,1,0.0,0.84,Ted Butterfield,Consumer,34,United States,Troy,New York,12180.0,East,2023,12,Dec
4937,OF-2021-159345,20897422,2023-12-08,2023-12-13,Standard Class,IG-15085,OFF-PA-10000806,111.96,2,0.0,54.8604,Ivan Gibson,Consumer,63,United States,San Diego,California,92024.0,West,2023,12,Dec
4938,OF-2021-145842,94580041,2023-12-08,2023-12-11,Second Class,FM-14380,OFF-ST-10000419,40.74,3,0.0,0.4074,Fred McMath,Consumer,30,United States,Aurora,Colorado,80013.0,West,2023,12,Dec
4939,OF-2021-123512,31645046,2023-12-08,2023-12-10,First Class,MV-18190,FUR-BO-10004218,239.666,2,0.15,14.098,Mike Vittorini,Consumer,66,United States,New York City,New York,10009.0,East,2023,12,Dec
4940,OF-2021-123512,97646261,2023-12-08,2023-12-10,First Class,MV-18190,OFF-LA-10000081,22.5,6,0.0,10.8,Mike Vittorini,Consumer,66,United States,New York City,New York,10009.0,East,2023,12,Dec
4941,OF-2021-123512,89725024,2023-12-08,2023-12-10,First Class,MV-18190,OFF-PA-10001497,219.84,4,0.0,107.7216,Mike Vittorini,Consumer,66,United States,New York City,New York,10009.0,East,2023,12,Dec
4942,OF-2021-107146,97373640,2023-12-08,2023-12-10,First Class,LC-16885,FUR-FU-10002298,266.352,3,0.2,-13.3176,Lena Creighton,Consumer,31,United States,Roseville,California,95661.0,West,2023,12,Dec
4943,OF-2021-107146,84067176,2023-12-08,2023-12-10,First Class,LC-16885,FUR-CH-10004853,483.136,4,0.2,54.3528,Lena Creighton,Consumer,31,United States,Roseville,California,95661.0,West,2023,12,Dec
4944,OF-2021-133613,62945604,2023-12-08,2023-12-13,Standard Class,CP-12340,OFF-BI-10002003,7.96,2,0.0,3.7412,Christine Phan,Corporate,38,United States,New York City,New York,10009.0,East,2023,12,Dec
4945,OF-2021-133613,50379054,2023-12-08,2023-12-13,Standard Class,CP-12340,TEC-PH-10004539,566.97,3,0.0,153.0819,Christine Phan,Corporate,38,United States,New York City,New York,10009.0,East,2023,12,Dec
4946,OF-2021-133613,30470973,2023-12-08,2023-12-13,Standard Class,CP-12340,OFF-AR-10003829,9.84,3,0.0,2.8536,Christine Phan,Corporate,38,United States,New York City,New York,10009.0,East,2023,12,Dec
4947,OF-2021-129861,21864807,2023-12-08,2023-12-14,Standard Class,DM-13345,FUR-TA-10003715,376.866,3,0.4,-213.5574,Denise Monton,Corporate,46,United States,Roswell,Georgia,30076.0,South,2023,12,Dec
4948,ON-2021-163461,79937116,2023-12-09,2023-12-12,First Class,BT-11440,OFF-PA-10003134,76.864,2,0.2,26.9024,Bobby Trafton,Consumer,20,United States,Littleton,Colorado,80122.0,West,2023,12,Dec
4949,OF-2021-131744,35822930,2023-12-09,2023-12-11,Second Class,SC-20770,OFF-PA-10004610,6.848,2,0.2,2.14,Stewart Carmichael,Corporate,18,United States,Decatur,Alabama,35601.0,South,2023,12,Dec
4950,OF-2021-131744,90045131,2023-12-09,2023-12-11,Second Class,SC-20770,OFF-BI-10003910,4.626,2,0.7,-3.855,Stewart Carmichael,Corporate,18,United States,Decatur,Alabama,35601.0,South,2023,12,Dec
4951,OF-2021-131744,73142317,2023-12-09,2023-12-11,Second Class,SC-20770,OFF-AP-10001394,453.6,3,0.2,90.72,Stewart Carmichael,Corporate,18,United States,Decatur,Alabama,35601.0,South,2023,12,Dec
4952,OF-2021-105760,52728087,2023-12-10,2023-12-11,First Class,KC-16255,OFF-PA-10000350,17.12,2,0.0,8.0464,Karen Carlisle,Corporate,23,United States,San Francisco,California,94110.0,West,2023,12,Dec
4953,OF-2021-169194,87834825,2023-12-11,2023-12-16,Standard Class,LH-16900,TEC-AC-10002167,45.0,3,0.0,4.95,Lena Hernandez,Consumer,66,United States,Dover,Delaware,19901.0,East,2023,12,Dec
4954,OF-2021-169194,29885217,2023-12-11,2023-12-16,Standard Class,LH-16900,TEC-PH-10003988,21.8,2,0.0,6.104,Lena Hernandez,Consumer,66,United States,Dover,Delaware,19901.0,East,2023,12,Dec
4955,OF-2021-152534,33549282,2023-12-11,2023-12-16,Second Class,DP-13105,OFF-AR-10002335,5.16,2,0.0,1.3416,Dave Poirier,Corporate,66,United States,Salinas,California,93905.0,West,2023,12,Dec
4956,OF-2021-152534,1021428,2023-12-11,2023-12-16,Second Class,DP-13105,OFF-PA-10001870,38.88,6,0.0,18.6624,Dave Poirier,Corporate,66,United States,Salinas,California,93905.0,West,2023,12,Dec
4957,OF-2021-140081,78209516,2023-12-11,2023-12-15,Standard Class,CG-12040,OFF-PA-10001745,45.056,8,0.2,15.2064,Catherine Glotzbach,Home Office,27,United States,Philadelphia,Pennsylvania,19120.0,East,2023,12,Dec
4958,OF-2021-140081,9978178,2023-12-11,2023-12-15,Standard Class,CG-12040,OFF-BI-10004826,29.718,6,0.7,-21.7932,Catherine Glotzbach,Home Office,27,United States,Philadelphia,Pennsylvania,19120.0,East,2023,12,Dec
4959,OF-2021-140081,996547,2023-12-11,2023-12-15,Standard Class,CG-12040,OFF-PA-10001870,15.552,3,0.2,5.4432,Catherine Glotzbach,Home Office,27,United States,Philadelphia,Pennsylvania,19120.0,East,2023,12,Dec
4960,OF-2021-140081,43450775,2023-12-11,2023-12-15,Standard Class,CG-12040,OFF-AP-10001058,447.696,2,0.2,33.5772,Catherine Glotzbach,Home Office,27,United States,Philadelphia,Pennsylvania,19120.0,East,2023,12,Dec
4961,OF-2021-141397,91117758,2023-12-11,2023-12-12,First Class,RC-19825,OFF-PA-10002986,46.76,7,0.0,22.4448,Roy Collins,Consumer,54,United States,Chicago,Illinois,60610.0,Central,2023,12,Dec
4962,OF-2021-141397,7546294,2023-12-11,2023-12-12,First Class,RC-19825,OFF-BI-10000320,17.712,3,0.2,6.4206,Roy Collins,Consumer,54,United States,Chicago,Illinois,60610.0,Central,2023,12,Dec
4963,OF-2021-141397,95243445,2023-12-11,2023-12-12,First Class,RC-19825,OFF-AP-10003971,21.78,2,0.0,5.6628,Roy Collins,Consumer,54,United States,Chicago,Illinois,60610.0,Central,2023,12,Dec
4964,OF-2021-141397,18272918,2023-12-11,2023-12-12,First Class,RC-19825,OFF-ST-10001469,161.94,3,0.0,9.7164,Roy Collins,Consumer,54,United States,Chicago,Illinois,60610.0,Central,2023,12,Dec
4965,OF-2021-141397,22411485,2023-12-11,2023-12-12,First Class,RC-19825,FUR-CH-10003846,161.568,2,0.2,-8.0784,Roy Collins,Consumer,54,United States,Chicago,Illinois,60610.0,Central,2023,12,Dec
4966,OF-2021-108581,13690452,2023-12-11,2023-12-17,Standard Class,EA-14035,TEC-AC-10001109,95.968,4,0.2,26.3912,Erin Ashbrook,Corporate,61,United States,Charlotte,North Carolina,28205.0,South,2023,12,Dec
4967,OF-2021-108581,5029328,2023-12-11,2023-12-17,Standard Class,EA-14035,OFF-PA-10000809,10.368,2,0.2,3.6288,Erin Ashbrook,Corporate,61,United States,Charlotte,North Carolina,28205.0,South,2023,12,Dec
4968,OF-2021-149965,65375122,2023-12-11,2023-12-16,Standard Class,BS-11365,TEC-AC-10004877,6.9,1,0.0,0.552,Bill Shonely,Corporate,34,United States,New York City,New York,10011.0,East,2023,12,Dec
4969,OF-2021-149965,73479732,2023-12-11,2023-12-16,Standard Class,BS-11365,FUR-FU-10004270,57.69,3,0.0,23.6529,Bill Shonely,Corporate,34,United States,New York City,New York,10011.0,East,2023,12,Dec
4970,OF-2021-119865,76862428,2023-12-12,2023-12-17,Standard Class,AS-10090,OFF-BI-10001553,36.56,5,0.2,12.796,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901.0,South,2023,12,Dec
4971,OF-2021-119865,21220503,2023-12-12,2023-12-17,Standard Class,AS-10090,OFF-BI-10003007,186.144,6,0.2,60.4968,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901.0,South,2023,12,Dec
4972,OF-2021-119865,11807105,2023-12-12,2023-12-17,Standard Class,AS-10090,FUR-BO-10003272,353.568,2,0.2,-44.196,Adam Shillingsburg,Consumer,46,United States,Charlottesville,Virginia,22901.0,South,2023,12,Dec
4973,OF-2021-168361,14101888,2023-12-12,2023-12-16,Standard Class,KB-16600,OFF-BI-10003727,0.836,1,0.8,-1.3376,Ken Brennan,Corporate,29,United States,Houston,Texas,77041.0,Central,2023,12,Dec
4974,OF-2021-140501,94843653,2023-12-14,2023-12-19,Standard Class,IM-15070,OFF-LA-10003510,122.12,4,0.0,56.1752,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,12,Dec
4975,OF-2021-140501,12230739,2023-12-14,2023-12-19,Standard Class,IM-15070,OFF-LA-10000248,18.45,5,0.0,8.6715,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,12,Dec
4976,OF-2021-140501,72735455,2023-12-14,2023-12-19,Standard Class,IM-15070,OFF-ST-10000060,324.9,5,0.0,38.988,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,12,Dec
4977,OF-2021-140501,6159228,2023-12-14,2023-12-19,Standard Class,IM-15070,OFF-PA-10003129,146.73,3,0.0,68.9631,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,12,Dec
4978,OF-2021-140501,64171995,2023-12-14,2023-12-19,Standard Class,IM-15070,OFF-FA-10004076,3.96,2,0.0,1.4652,Irene Maddox,Consumer,66,United States,Seattle,Washington,98103.0,West,2023,12,Dec
4979,ON-2021-142685,77613761,2023-12-14,2023-12-21,Standard Class,MG-17695,OFF-SU-10000157,835.17,7,0.0,16.7034,Maureen Gnade,Consumer,33,United States,Buffalo,New York,14215.0,East,2023,12,Dec
4980,OF-2021-140382,90162909,2023-12-14,2023-12-16,Second Class,RD-19900,OFF-ST-10003638,93.68,4,0.0,25.2936,Ruben Dartt,Consumer,26,United States,Carlsbad,New Mexico,88220.0,West,2023,12,Dec
4981,OF-2021-140382,57884687,2023-12-14,2023-12-16,Second Class,RD-19900,OFF-LA-10001934,21.93,3,0.0,10.3071,Ruben Dartt,Consumer,26,United States,Carlsbad,New Mexico,88220.0,West,2023,12,Dec
4982,OF-2021-140382,38282381,2023-12-14,2023-12-16,Second Class,RD-19900,TEC-PH-10003012,862.344,7,0.2,97.0137,Ruben Dartt,Consumer,26,United States,Carlsbad,New Mexico,88220.0,West,2023,12,Dec
4983,OF-2021-140382,65872214,2023-12-14,2023-12-16,Second Class,RD-19900,OFF-PA-10001019,19.98,1,0.0,9.3906,Ruben Dartt,Consumer,26,United States,Carlsbad,New Mexico,88220.0,West,2023,12,Dec
4984,ON-2021-154256,44585843,2023-12-14,2023-12-18,Second Class,SM-20005,OFF-LA-10003720,25.83,7,0.0,12.1401,Sally Matthias,Consumer,51,United States,New York City,New York,10009.0,East,2023,12,Dec
4985,OF-2021-130680,24274631,2023-12-15,2023-12-20,Standard Class,BD-11320,TEC-PH-10004833,38.24,4,0.2,-9.56,Bill Donatelli,Consumer,68,United States,San Francisco,California,94110.0,West,2023,12,Dec
4986,OF-2021-101987,51161543,2023-12-15,2023-12-21,Standard Class,HL-15040,TEC-PH-10001305,440.91,9,0.0,123.4548,Hunter Lopez,Consumer,65,United States,Houston,Texas,77095.0,Central,2023,12,Dec
4987,OF-2021-166240,34806413,2023-12-15,2023-12-19,Standard Class,DH-13075,OFF-AP-10002082,8.712,2,0.8,-19.602,Dave Hallsten,Corporate,58,United States,Richmond,Kentucky,40475.0,South,2023,12,Dec
4988,OF-2021-100300,74733419,2023-12-15,2023-12-17,Second Class,MJ-17740,TEC-MA-10000984,4476.8,4,0.2,503.64,Max Jones,Consumer,40,United States,Seattle,Washington,98115.0,West,2023,12,Dec
4989,OF-2021-100300,94491154,2023-12-15,2023-12-17,Second Class,MJ-17740,OFF-PA-10000418,104.85,1,0.0,50.328,Max Jones,Consumer,40,United States,Seattle,Washington,98115.0,West,2023,12,Dec
4990,OF-2021-100300,3315700,2023-12-15,2023-12-17,Second Class,MJ-17740,OFF-AP-10001242,241.44,3,0.0,72.432,Max Jones,Consumer,40,United States,Seattle,Washington,98115.0,West,2023,12,Dec
4991,ON-2021-152051,18492272,2023-12-16,2023-12-20,Standard Class,TS-21160,FUR-CH-10002965,422.058,3,0.3,-18.0882,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615.0,East,2023,12,Dec
4992,ON-2021-152051,37686207,2023-12-16,2023-12-20,Standard Class,TS-21160,OFF-BI-10004781,38.088,4,0.7,-27.9312,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615.0,East,2023,12,Dec
4993,ON-2021-152051,91480956,2023-12-16,2023-12-20,Standard Class,TS-21160,OFF-ST-10001713,254.352,6,0.2,-50.8704,Theresa Swint,Corporate,27,United States,Toledo,Ohio,43615.0,East,2023,12,Dec
4994,OF-2021-118913,95136645,2023-12-16,2023-12-20,Standard Class,AS-10240,OFF-AP-10000692,60.81,3,0.0,17.0268,Alan Shonely,Consumer,68,United States,Tampa,Florida,33614.0,South,2023,12,Dec
4995,OF-2021-101693,82561259,2023-12-16,2023-12-18,Second Class,LC-17140,FUR-CH-10001146,85.246,2,0.3,-6.089,Logan Currie,Consumer,22,United States,Dallas,Texas,75220.0,Central,2023,12,Dec
4996,OF-2021-101693,90943519,2023-12-16,2023-12-18,Second Class,LC-17140,FUR-FU-10003919,32.712,2,0.6,-26.1696,Logan Currie,Consumer,22,United States,Dallas,Texas,75220.0,Central,2023,12,Dec
4997,OF-2021-100790,7945033,2023-12-17,2023-12-23,Standard Class,JG-15805,OFF-AR-10003045,14.7,5,0.0,6.615,John Grady,Corporate,26,United States,New York City,New York,10024.0,East,2023,12,Dec
4998,OF-2021-100790,20484679,2023-12-17,2023-12-23,Standard Class,JG-15805,OFF-ST-10000689,704.25,5,0.0,84.51,John Grady,Corporate,26,United States,New York City,New York,10024.0,East,2023,12,Dec
4999,OF-2021-119445,16910019,2023-12-17,2023-12-24,Standard Class,GM-14500,OFF-ST-10000617,14.9,5,0.0,1.043,Gene McClure,Consumer,41,United States,Providence,Rhode Island,2908.0,East,2023,12,Dec
5000,ON-2021-158708,84354620,2023-12-17,2023-12-20,Second Class,AB-10255,TEC-AC-10003133,13.616,2,0.2,3.5742,Alejandro Ballentine,Home Office,34,United States,Lorain,Ohio,44052.0,East,2023,12,Dec
5001,OF-2021-114951,54705619,2023-12-17,2023-12-24,Standard Class,DN-13690,FUR-FU-10002364,22.14,3,0.0,6.4206,Duane Noonan,Consumer,42,United States,San Francisco,California,94122.0,West,2023,12,Dec
5002,OF-2021-152331,62401181,2023-12-17,2023-12-21,Standard Class,LD-16855,OFF-AR-10001547,5.304,3,0.2,0.4641,Lela Donovan,Corporate,52,United States,Chicago,Illinois,60653.0,Central,2023,12,Dec
5003,OF-2021-118101,12951611,2023-12-17,2023-12-17,Same Day,SN-20560,OFF-PA-10000357,368.91,9,0.0,180.7659,Skye Norling,Home Office,65,United States,Los Angeles,California,90008.0,West,2023,12,Dec
5004,OF-2021-118101,37670045,2023-12-17,2023-12-17,Same Day,SN-20560,OFF-BI-10000773,8.02,1,0.0,3.7694,Skye Norling,Home Office,65,United States,Los Angeles,California,90008.0,West,2023,12,Dec
5005,OF-2021-118101,18325119,2023-12-17,2023-12-17,Same Day,SN-20560,OFF-ST-10001837,171.04,4,0.0,44.4704,Skye Norling,Home Office,65,United States,Los Angeles,California,90008.0,West,2023,12,Dec
5006,OF-2021-144015,28208189,2023-12-17,2023-12-17,Same Day,AH-10075,OFF-SU-10003505,231.72,2,0.0,11.586,Adam Hart,Corporate,21,United States,New York City,New York,10011.0,East,2023,12,Dec
5007,OF-2021-144015,54380429,2023-12-17,2023-12-17,Same Day,AH-10075,OFF-FA-10000624,17.9,5,0.0,8.95,Adam Hart,Corporate,21,United States,New York City,New York,10011.0,East,2023,12,Dec
5008,OF-2021-144015,90550628,2023-12-17,2023-12-17,Same Day,AH-10075,OFF-PA-10002870,12.48,2,0.0,5.616,Adam Hart,Corporate,21,United States,New York City,New York,10011.0,East,2023,12,Dec
5009,OF-2021-102127,93542585,2023-12-17,2023-12-23,Standard Class,VP-21760,TEC-AC-10002018,20.97,3,0.0,9.0171,Victoria Pisteka,Corporate,35,United States,San Francisco,California,94109.0,West,2023,12,Dec
5010,OF-2021-102127,88568246,2023-12-17,2023-12-23,Standard Class,VP-21760,TEC-AC-10000397,139.96,4,0.0,9.7972,Victoria Pisteka,Corporate,35,United States,San Francisco,California,94109.0,West,2023,12,Dec
5011,OF-2021-102127,76523034,2023-12-17,2023-12-23,Standard Class,VP-21760,FUR-FU-10003976,37.74,3,0.0,12.8316,Victoria Pisteka,Corporate,35,United States,San Francisco,California,94109.0,West,2023,12,Dec
5012,OF-2021-160234,69387709,2023-12-17,2023-12-24,Standard Class,PF-19225,TEC-PH-10004434,135.95,1,0.0,39.4255,Phillip Flathmann,Consumer,49,United States,San Francisco,California,94122.0,West,2023,12,Dec
5013,OF-2021-153577,82139722,2023-12-18,2023-12-22,Standard Class,KH-16330,OFF-PA-10000575,37.464,7,0.2,12.1758,Katharine Harms,Corporate,66,United States,Bowling Green,Kentucky,42104.0,South,2023,12,Dec
5014,OF-2021-153577,38487000,2023-12-18,2023-12-22,Standard Class,KH-16330,FUR-CH-10003981,539.658,3,0.3,-7.7094,Katharine Harms,Corporate,66,United States,Bowling Green,Kentucky,42104.0,South,2023,12,Dec
5015,OF-2021-161928,54946416,2023-12-18,2023-12-20,Second Class,AC-10660,TEC-PH-10003484,201.584,2,0.2,12.599,Anna Chung,Consumer,30,United States,Huntsville,Texas,77340.0,Central,2023,12,Dec
5016,OF-2021-110044,10301725,2023-12-19,2023-12-23,Second Class,RF-19735,TEC-PH-10001299,359.976,3,0.2,35.9976,Roland Fjeld,Consumer,38,United States,Trenton,Michigan,48183.0,Central,2023,12,Dec
5017,OF-2021-161095,35374643,2023-12-19,2023-12-19,Same Day,CS-12250,OFF-BI-10002764,7.752,3,0.2,2.8101,Chris Selesnick,Corporate,59,United States,Bossier City,Louisiana,71111.0,South,2023,12,Dec
5018,OF-2021-161095,91458452,2023-12-19,2023-12-19,Same Day,CS-12250,OFF-BI-10001524,33.568,2,0.2,11.7488,Chris Selesnick,Corporate,59,United States,Bossier City,Louisiana,71111.0,South,2023,12,Dec
5019,OF-2021-154767,48248785,2023-12-19,2023-12-21,Second Class,BP-11155,FUR-CH-10003535,121.96,2,0.0,20.7332,Becky Pak,Consumer,46,United States,Columbus,Georgia,31907.0,South,2023,12,Dec
5020,OF-2021-154767,79962373,2023-12-19,2023-12-21,Second Class,BP-11155,OFF-AP-10000595,8.74,2,0.0,2.2724,Becky Pak,Consumer,46,United States,Columbus,Georgia,31907.0,South,2023,12,Dec
5021,OF-2021-154767,4497847,2023-12-19,2023-12-21,Second Class,BP-11155,OFF-PA-10003039,61.96,2,0.0,27.882,Becky Pak,Consumer,46,United States,Columbus,Georgia,31907.0,South,2023,12,Dec
5022,OF-2021-154767,36106178,2023-12-19,2023-12-21,Second Class,BP-11155,OFF-BI-10002003,7.96,2,0.0,3.7412,Becky Pak,Consumer,46,United States,Columbus,Georgia,31907.0,South,2023,12,Dec
